order_details_id,order_id,order_date,order_time,order_date_day,order_date_month,order_date_year,order_time_hour,order_time_minute,order_time_second,order_date_day_name,order_date_weekflag,order_eat_time,menu_item_id,item_name,category,price,revenue
2,2846,2023-02-17,13:58:44,17,2,2023,13,58,44,Friday,Weekday,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
3,2846,2023-02-17,13:58:44,17,2,2023,13,58,44,Friday,Weekday,Lunch,117,Chicken Burrito,Mexican,12.95,6.475
1,2847,2023-02-17,14:00:42,17,2,2023,14,0,42,Friday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,2847,2023-02-17,14:00:42,17,2,2023,14,0,42,Friday,Weekday,Afternoon Snack,127,Meat Lasagna,Italian,17.95,8.975
3,2847,2023-02-17,14:00:42,17,2,2023,14,0,42,Friday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
4,2847,2023-02-17,14:00:42,17,2,2023,14,0,42,Friday,Weekday,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
5,2847,2023-02-17,14:00:42,17,2,2023,14,0,42,Friday,Weekday,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,2848,2023-02-17,14:02:20,17,2,2023,14,2,20,Friday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
2,2848,2023-02-17,14:02:20,17,2,2023,14,2,20,Friday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
1,2849,2023-02-17,14:07:24,17,2,2023,14,7,24,Friday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
2,2849,2023-02-17,14:07:24,17,2,2023,14,7,24,Friday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
3,2849,2023-02-17,14:07:24,17,2,2023,14,7,24,Friday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
4,2849,2023-02-17,14:07:24,17,2,2023,14,7,24,Friday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2850,2023-02-17,14:16:57,17,2,2023,14,16,57,Friday,Weekday,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
1,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
2,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,103,Hot Dog,American,9.0,4.5
3,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
4,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
5,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
6,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
7,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
8,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
9,2851,2023-02-17,14:23:26,17,2,2023,14,23,26,Friday,Weekday,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,2852,2023-02-17,14:30:43,17,2,2023,14,30,43,Friday,Weekday,Afternoon Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,2852,2023-02-17,14:30:43,17,2,2023,14,30,43,Friday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,2853,2023-02-17,14:49:35,17,2,2023,14,49,35,Friday,Weekday,Afternoon Snack,121,Cheese Quesadillas,Mexican,10.5,5.25
1,2854,2023-02-17,15:24:37,17,2,2023,15,24,37,Friday,Weekday,Afternoon Snack,126,Fettuccine Alfredo,Italian,14.5,7.25
2,2854,2023-02-17,15:24:37,17,2,2023,15,24,37,Friday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
3,2854,2023-02-17,15:24:37,17,2,2023,15,24,37,Friday,Weekday,Afternoon Snack,130,Shrimp Scampi,Italian,19.95,9.975
4,2854,2023-02-17,15:24:37,17,2,2023,15,24,37,Friday,Weekday,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,2855,2023-02-17,15:26:05,17,2,2023,15,26,5,Friday,Weekday,Afternoon Snack,110,Pork Ramen,Asian,17.95,8.975
2,2855,2023-02-17,15:26:05,17,2,2023,15,26,5,Friday,Weekday,Afternoon Snack,110,Pork Ramen,Asian,17.95,8.975
3,2855,2023-02-17,15:26:05,17,2,2023,15,26,5,Friday,Weekday,Afternoon Snack,123,Chips & Guacamole,Mexican,9.0,4.5
4,2855,2023-02-17,15:26:05,17,2,2023,15,26,5,Friday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2856,2023-02-17,16:00:48,17,2,2023,16,0,48,Friday,Weekday,Afternoon Snack,104,Veggie Burger,American,10.5,5.25
2,2856,2023-02-17,16:00:48,17,2,2023,16,0,48,Friday,Weekday,Afternoon Snack,123,Chips & Guacamole,Mexican,9.0,4.5
1,2857,2023-02-17,16:43:16,17,2,2023,16,43,16,Friday,Weekday,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
1,2858,2023-02-17,16:52:53,17,2,2023,16,52,53,Friday,Weekday,Afternoon Snack,103,Hot Dog,American,9.0,4.5
2,2858,2023-02-17,16:52:53,17,2,2023,16,52,53,Friday,Weekday,Afternoon Snack,130,Shrimp Scampi,Italian,19.95,9.975
1,2859,2023-02-17,16:56:21,17,2,2023,16,56,21,Friday,Weekday,Afternoon Snack,116,Steak Tacos,Mexican,13.95,6.975
2,2859,2023-02-17,16:56:21,17,2,2023,16,56,21,Friday,Weekday,Afternoon Snack,121,Cheese Quesadillas,Mexican,10.5,5.25
1,2860,2023-02-17,17:02:17,17,2,2023,17,2,17,Friday,Weekday,Afternoon Snack,104,Veggie Burger,American,10.5,5.25
1,2861,2023-02-17,17:26:55,17,2,2023,17,26,55,Friday,Weekday,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
1,2862,2023-02-17,17:27:13,17,2,2023,17,27,13,Friday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2863,2023-02-17,17:28:53,17,2,2023,17,28,53,Friday,Weekday,Afternoon Snack,129,Mushroom Ravioli,Italian,15.5,7.75
1,2864,2023-02-17,17:30:42,17,2,2023,17,30,42,Friday,Weekday,Afternoon Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,2864,2023-02-17,17:30:42,17,2,2023,17,30,42,Friday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
1,2865,2023-02-17,17:33:09,17,2,2023,17,33,9,Friday,Weekday,Afternoon Snack,126,Fettuccine Alfredo,Italian,14.5,7.25
1,2866,2023-02-17,17:36:11,17,2,2023,17,36,11,Friday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,2866,2023-02-17,17:36:11,17,2,2023,17,36,11,Friday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,2867,2023-02-17,17:36:38,17,2,2023,17,36,38,Friday,Weekday,Afternoon Snack,101,Hamburger,American,12.95,6.475
2,2867,2023-02-17,17:36:38,17,2,2023,17,36,38,Friday,Weekday,Afternoon Snack,101,Hamburger,American,12.95,6.475
1,2868,2023-02-17,17:42:20,17,2,2023,17,42,20,Friday,Weekday,Afternoon Snack,130,Shrimp Scampi,Italian,19.95,9.975
1,2869,2023-02-17,17:55:47,17,2,2023,17,55,47,Friday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
1,2870,2023-02-17,18:09:41,17,2,2023,18,9,41,Friday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
2,2870,2023-02-17,18:09:41,17,2,2023,18,9,41,Friday,Weekday,Dinner,110,Pork Ramen,Asian,17.95,8.975
1,2871,2023-02-17,18:39:26,17,2,2023,18,39,26,Friday,Weekday,Dinner,116,Steak Tacos,Mexican,13.95,6.975
2,2871,2023-02-17,18:39:26,17,2,2023,18,39,26,Friday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
3,2871,2023-02-17,18:39:26,17,2,2023,18,39,26,Friday,Weekday,Dinner,114,Potstickers,Asian,9.0,4.5
1,2872,2023-02-17,18:40:22,17,2,2023,18,40,22,Friday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
1,2873,2023-02-17,18:46:36,17,2,2023,18,46,36,Friday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
1,2874,2023-02-17,19:03:32,17,2,2023,19,3,32,Friday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
2,2874,2023-02-17,19:03:32,17,2,2023,19,3,32,Friday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
1,2875,2023-02-17,19:26:46,17,2,2023,19,26,46,Friday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
2,2875,2023-02-17,19:26:46,17,2,2023,19,26,46,Friday,Weekday,Dinner,132,Eggplant Parmesan,Italian,16.95,8.475
1,2876,2023-02-17,19:46:45,17,2,2023,19,46,45,Friday,Weekday,Dinner,124,Spaghetti,Italian,14.5,7.25
2,2876,2023-02-17,19:46:45,17,2,2023,19,46,45,Friday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
3,2876,2023-02-17,19:46:45,17,2,2023,19,46,45,Friday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
1,2877,2023-02-17,19:57:06,17,2,2023,19,57,6,Friday,Weekday,Dinner,126,Fettuccine Alfredo,Italian,14.5,7.25
2,2877,2023-02-17,19:57:06,17,2,2023,19,57,6,Friday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
1,2878,2023-02-17,20:02:56,17,2,2023,20,2,56,Friday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,2878,2023-02-17,20:02:56,17,2,2023,20,2,56,Friday,Weekday,Evening Snack,113,Edamame,Asian,5.0,2.5
3,2878,2023-02-17,20:02:56,17,2,2023,20,2,56,Friday,Weekday,Evening Snack,118,Steak Burrito,Mexican,14.95,7.475
1,2879,2023-02-17,20:04:09,17,2,2023,20,4,9,Friday,Weekday,Evening Snack,102,Cheeseburger,American,13.95,6.975
2,2879,2023-02-17,20:04:09,17,2,2023,20,4,9,Friday,Weekday,Evening Snack,104,Veggie Burger,American,10.5,5.25
3,2879,2023-02-17,20:04:09,17,2,2023,20,4,9,Friday,Weekday,Evening Snack,108,Tofu Pad Thai,Asian,14.5,7.25
4,2879,2023-02-17,20:04:09,17,2,2023,20,4,9,Friday,Weekday,Evening Snack,106,French Fries,American,7.0,3.5
1,2880,2023-02-17,20:41:21,17,2,2023,20,41,21,Friday,Weekday,Evening Snack,111,California Roll,Asian,11.95,5.975
1,2881,2023-02-17,20:59:44,17,2,2023,20,59,44,Friday,Weekday,Evening Snack,104,Veggie Burger,American,10.5,5.25
2,2881,2023-02-17,20:59:44,17,2,2023,20,59,44,Friday,Weekday,Evening Snack,118,Steak Burrito,Mexican,14.95,7.475
3,2881,2023-02-17,20:59:44,17,2,2023,20,59,44,Friday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,2882,2023-02-17,21:30:31,17,2,2023,21,30,31,Friday,Weekday,Evening Snack,102,Cheeseburger,American,13.95,6.975
2,2882,2023-02-17,21:30:31,17,2,2023,21,30,31,Friday,Weekday,Evening Snack,129,Mushroom Ravioli,Italian,15.5,7.75
3,2882,2023-02-17,21:30:31,17,2,2023,21,30,31,Friday,Weekday,Evening Snack,112,Salmon Roll,Asian,14.95,7.475
1,2883,2023-02-17,21:51:06,17,2,2023,21,51,6,Friday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
2,2883,2023-02-17,21:51:06,17,2,2023,21,51,6,Friday,Weekday,Evening Snack,108,Tofu Pad Thai,Asian,14.5,7.25
3,2883,2023-02-17,21:51:06,17,2,2023,21,51,6,Friday,Weekday,Evening Snack,117,Chicken Burrito,Mexican,12.95,6.475
1,2884,2023-02-17,22:06:26,17,2,2023,22,6,26,Friday,Weekday,Evening Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,2884,2023-02-17,22:06:26,17,2,2023,22,6,26,Friday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,2885,2023-02-17,22:20:14,17,2,2023,22,20,14,Friday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
2,2885,2023-02-17,22:20:14,17,2,2023,22,20,14,Friday,Weekday,Evening Snack,110,Pork Ramen,Asian,17.95,8.975
1,2886,2023-02-17,22:20:30,17,2,2023,22,20,30,Friday,Weekday,Evening Snack,117,Chicken Burrito,Mexican,12.95,6.475
1,2887,2023-02-17,22:25:41,17,2,2023,22,25,41,Friday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
2,2887,2023-02-17,22:25:41,17,2,2023,22,25,41,Friday,Weekday,Evening Snack,102,Cheeseburger,American,13.95,6.975
1,2888,2023-02-18,11:18:58,18,2,2023,11,18,58,Saturday,Weekend,Brunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
1,2889,2023-02-18,11:22:20,18,2,2023,11,22,20,Saturday,Weekend,Brunch,103,Hot Dog,American,9.0,4.5
2,2889,2023-02-18,11:22:20,18,2,2023,11,22,20,Saturday,Weekend,Brunch,105,Mac & Cheese,American,7.0,3.5
3,2889,2023-02-18,11:22:20,18,2,2023,11,22,20,Saturday,Weekend,Brunch,105,Mac & Cheese,American,7.0,3.5
4,2889,2023-02-18,11:22:20,18,2,2023,11,22,20,Saturday,Weekend,Brunch,131,Chicken Parmesan,Italian,17.95,8.975
5,2889,2023-02-18,11:22:20,18,2,2023,11,22,20,Saturday,Weekend,Brunch,106,French Fries,American,7.0,3.5
1,2890,2023-02-18,11:32:11,18,2,2023,11,32,11,Saturday,Weekend,Brunch,110,Pork Ramen,Asian,17.95,8.975
1,2891,2023-02-18,11:39:41,18,2,2023,11,39,41,Saturday,Weekend,Brunch,127,Meat Lasagna,Italian,17.95,8.975
1,2892,2023-02-18,11:41:20,18,2,2023,11,41,20,Saturday,Weekend,Brunch,109,Korean Beef Bowl,Asian,17.95,8.975
2,2892,2023-02-18,11:41:20,18,2,2023,11,41,20,Saturday,Weekend,Brunch,117,Chicken Burrito,Mexican,12.95,6.475
3,2892,2023-02-18,11:41:20,18,2,2023,11,41,20,Saturday,Weekend,Brunch,129,Mushroom Ravioli,Italian,15.5,7.75
4,2892,2023-02-18,11:41:20,18,2,2023,11,41,20,Saturday,Weekend,Brunch,119,Chicken Torta,Mexican,11.95,5.975
1,2893,2023-02-18,11:55:10,18,2,2023,11,55,10,Saturday,Weekend,Brunch,102,Cheeseburger,American,13.95,6.975
2,2893,2023-02-18,11:55:10,18,2,2023,11,55,10,Saturday,Weekend,Brunch,129,Mushroom Ravioli,Italian,15.5,7.75
1,2894,2023-02-18,12:06:02,18,2,2023,12,6,2,Saturday,Weekend,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
1,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,101,Hamburger,American,12.95,6.475
2,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,102,Cheeseburger,American,13.95,6.975
3,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,102,Cheeseburger,American,13.95,6.975
4,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
5,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
6,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,109,Korean Beef Bowl,Asian,17.95,8.975
7,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,117,Chicken Burrito,Mexican,12.95,6.475
8,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,128,Cheese Lasagna,Italian,15.5,7.75
9,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,118,Steak Burrito,Mexican,14.95,7.475
10,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,106,French Fries,American,7.0,3.5
11,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,114,Potstickers,Asian,9.0,4.5
12,2895,2023-02-18,12:06:59,18,2,2023,12,6,59,Saturday,Weekend,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,2896,2023-02-18,12:20:01,18,2,2023,12,20,1,Saturday,Weekend,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
1,2897,2023-02-18,12:25:17,18,2,2023,12,25,17,Saturday,Weekend,Lunch,126,Fettuccine Alfredo,Italian,14.5,7.25
2,2897,2023-02-18,12:25:17,18,2,2023,12,25,17,Saturday,Weekend,Lunch,109,Korean Beef Bowl,Asian,17.95,8.975
3,2897,2023-02-18,12:25:17,18,2,2023,12,25,17,Saturday,Weekend,Lunch,121,Cheese Quesadillas,Mexican,10.5,5.25
1,2898,2023-02-18,12:26:20,18,2,2023,12,26,20,Saturday,Weekend,Lunch,119,Chicken Torta,Mexican,11.95,5.975
1,2899,2023-02-18,12:32:03,18,2,2023,12,32,3,Saturday,Weekend,Lunch,106,French Fries,American,7.0,3.5
1,2900,2023-02-18,12:55:30,18,2,2023,12,55,30,Saturday,Weekend,Lunch,115,Chicken Tacos,Mexican,11.95,5.975
1,2901,2023-02-18,13:00:48,18,2,2023,13,0,48,Saturday,Weekend,Lunch,119,Chicken Torta,Mexican,11.95,5.975
1,2902,2023-02-18,13:04:25,18,2,2023,13,4,25,Saturday,Weekend,Lunch,111,California Roll,Asian,11.95,5.975
2,2902,2023-02-18,13:04:25,18,2,2023,13,4,25,Saturday,Weekend,Lunch,113,Edamame,Asian,5.0,2.5
3,2902,2023-02-18,13:04:25,18,2,2023,13,4,25,Saturday,Weekend,Lunch,122,Chips & Salsa,Mexican,7.0,3.5
4,2902,2023-02-18,13:04:25,18,2,2023,13,4,25,Saturday,Weekend,Lunch,123,Chips & Guacamole,Mexican,9.0,4.5
5,2902,2023-02-18,13:04:25,18,2,2023,13,4,25,Saturday,Weekend,Lunch,106,French Fries,American,7.0,3.5
6,2902,2023-02-18,13:04:25,18,2,2023,13,4,25,Saturday,Weekend,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,2903,2023-02-18,13:10:12,18,2,2023,13,10,12,Saturday,Weekend,Lunch,121,Cheese Quesadillas,Mexican,10.5,5.25
1,2904,2023-02-18,13:20:44,18,2,2023,13,20,44,Saturday,Weekend,Lunch,109,Korean Beef Bowl,Asian,17.95,8.975
1,2905,2023-02-18,13:32:59,18,2,2023,13,32,59,Saturday,Weekend,Lunch,102,Cheeseburger,American,13.95,6.975
2,2905,2023-02-18,13:32:59,18,2,2023,13,32,59,Saturday,Weekend,Lunch,113,Edamame,Asian,5.0,2.5
3,2905,2023-02-18,13:32:59,18,2,2023,13,32,59,Saturday,Weekend,Lunch,119,Chicken Torta,Mexican,11.95,5.975
4,2905,2023-02-18,13:32:59,18,2,2023,13,32,59,Saturday,Weekend,Lunch,131,Chicken Parmesan,Italian,17.95,8.975
1,2906,2023-02-18,13:34:49,18,2,2023,13,34,49,Saturday,Weekend,Lunch,119,Chicken Torta,Mexican,11.95,5.975
2,2906,2023-02-18,13:34:49,18,2,2023,13,34,49,Saturday,Weekend,Lunch,131,Chicken Parmesan,Italian,17.95,8.975
1,2907,2023-02-18,13:51:14,18,2,2023,13,51,14,Saturday,Weekend,Lunch,124,Spaghetti,Italian,14.5,7.25
2,2907,2023-02-18,13:51:14,18,2,2023,13,51,14,Saturday,Weekend,Lunch,129,Mushroom Ravioli,Italian,15.5,7.75
3,2907,2023-02-18,13:51:14,18,2,2023,13,51,14,Saturday,Weekend,Lunch,112,Salmon Roll,Asian,14.95,7.475
4,2907,2023-02-18,13:51:14,18,2,2023,13,51,14,Saturday,Weekend,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,2908,2023-02-18,14:17:18,18,2,2023,14,17,18,Saturday,Weekend,Afternoon Snack,108,Tofu Pad Thai,Asian,14.5,7.25
1,2909,2023-02-18,14:21:14,18,2,2023,14,21,14,Saturday,Weekend,Afternoon Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,2909,2023-02-18,14:21:14,18,2,2023,14,21,14,Saturday,Weekend,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2910,2023-02-18,14:32:22,18,2,2023,14,32,22,Saturday,Weekend,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
2,2910,2023-02-18,14:32:22,18,2,2023,14,32,22,Saturday,Weekend,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
3,2910,2023-02-18,14:32:22,18,2,2023,14,32,22,Saturday,Weekend,Afternoon Snack,129,Mushroom Ravioli,Italian,15.5,7.75
4,2910,2023-02-18,14:32:22,18,2,2023,14,32,22,Saturday,Weekend,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,2911,2023-02-18,14:54:10,18,2,2023,14,54,10,Saturday,Weekend,Afternoon Snack,115,Chicken Tacos,Mexican,11.95,5.975
1,2912,2023-02-18,15:39:02,18,2,2023,15,39,2,Saturday,Weekend,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,2912,2023-02-18,15:39:02,18,2,2023,15,39,2,Saturday,Weekend,Afternoon Snack,110,Pork Ramen,Asian,17.95,8.975
3,2912,2023-02-18,15:39:02,18,2,2023,15,39,2,Saturday,Weekend,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
4,2912,2023-02-18,15:39:02,18,2,2023,15,39,2,Saturday,Weekend,Afternoon Snack,111,California Roll,Asian,11.95,5.975
1,2913,2023-02-18,15:44:31,18,2,2023,15,44,31,Saturday,Weekend,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
1,2914,2023-02-18,15:56:55,18,2,2023,15,56,55,Saturday,Weekend,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
2,2914,2023-02-18,15:56:55,18,2,2023,15,56,55,Saturday,Weekend,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
1,2915,2023-02-18,16:34:02,18,2,2023,16,34,2,Saturday,Weekend,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
2,2915,2023-02-18,16:34:02,18,2,2023,16,34,2,Saturday,Weekend,Afternoon Snack,112,Salmon Roll,Asian,14.95,7.475
1,2916,2023-02-18,16:50:00,18,2,2023,16,50,0,Saturday,Weekend,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,2916,2023-02-18,16:50:00,18,2,2023,16,50,0,Saturday,Weekend,Afternoon Snack,113,Edamame,Asian,5.0,2.5
3,2916,2023-02-18,16:50:00,18,2,2023,16,50,0,Saturday,Weekend,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
1,2917,2023-02-18,16:57:15,18,2,2023,16,57,15,Saturday,Weekend,Afternoon Snack,126,Fettuccine Alfredo,Italian,14.5,7.25
2,2917,2023-02-18,16:57:15,18,2,2023,16,57,15,Saturday,Weekend,Afternoon Snack,129,Mushroom Ravioli,Italian,15.5,7.75
1,2918,2023-02-18,16:59:11,18,2,2023,16,59,11,Saturday,Weekend,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,2918,2023-02-18,16:59:11,18,2,2023,16,59,11,Saturday,Weekend,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
1,2919,2023-02-18,17:07:38,18,2,2023,17,7,38,Saturday,Weekend,Afternoon Snack,128,Cheese Lasagna,Italian,15.5,7.75
2,2919,2023-02-18,17:07:38,18,2,2023,17,7,38,Saturday,Weekend,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
3,2919,2023-02-18,17:07:38,18,2,2023,17,7,38,Saturday,Weekend,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
4,2919,2023-02-18,17:07:38,18,2,2023,17,7,38,Saturday,Weekend,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2920,2023-02-18,17:08:04,18,2,2023,17,8,4,Saturday,Weekend,Afternoon Snack,126,Fettuccine Alfredo,Italian,14.5,7.25
2,2920,2023-02-18,17:08:04,18,2,2023,17,8,4,Saturday,Weekend,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,2921,2023-02-18,17:13:58,18,2,2023,17,13,58,Saturday,Weekend,Afternoon Snack,101,Hamburger,American,12.95,6.475
2,2921,2023-02-18,17:13:58,18,2,2023,17,13,58,Saturday,Weekend,Afternoon Snack,115,Chicken Tacos,Mexican,11.95,5.975
3,2921,2023-02-18,17:13:58,18,2,2023,17,13,58,Saturday,Weekend,Afternoon Snack,124,Spaghetti,Italian,14.5,7.25
4,2921,2023-02-18,17:13:58,18,2,2023,17,13,58,Saturday,Weekend,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2922,2023-02-18,17:17:04,18,2,2023,17,17,4,Saturday,Weekend,Afternoon Snack,130,Shrimp Scampi,Italian,19.95,9.975
2,2922,2023-02-18,17:17:04,18,2,2023,17,17,4,Saturday,Weekend,Afternoon Snack,106,French Fries,American,7.0,3.5
1,2923,2023-02-18,17:49:17,18,2,2023,17,49,17,Saturday,Weekend,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,2924,2023-02-18,18:00:30,18,2,2023,18,0,30,Saturday,Weekend,Dinner,104,Veggie Burger,American,10.5,5.25
2,2924,2023-02-18,18:00:30,18,2,2023,18,0,30,Saturday,Weekend,Dinner,119,Chicken Torta,Mexican,11.95,5.975
3,2924,2023-02-18,18:00:30,18,2,2023,18,0,30,Saturday,Weekend,Dinner,105,Mac & Cheese,American,7.0,3.5
1,2925,2023-02-18,18:03:20,18,2,2023,18,3,20,Saturday,Weekend,Dinner,116,Steak Tacos,Mexican,13.95,6.975
2,2925,2023-02-18,18:03:20,18,2,2023,18,3,20,Saturday,Weekend,Dinner,119,Chicken Torta,Mexican,11.95,5.975
1,2926,2023-02-18,18:06:26,18,2,2023,18,6,26,Saturday,Weekend,Dinner,105,Mac & Cheese,American,7.0,3.5
2,2926,2023-02-18,18:06:26,18,2,2023,18,6,26,Saturday,Weekend,Dinner,132,Eggplant Parmesan,Italian,16.95,8.475
1,2927,2023-02-18,18:09:39,18,2,2023,18,9,39,Saturday,Weekend,Dinner,102,Cheeseburger,American,13.95,6.975
2,2927,2023-02-18,18:09:39,18,2,2023,18,9,39,Saturday,Weekend,Dinner,106,French Fries,American,7.0,3.5
1,2928,2023-02-18,18:22:10,18,2,2023,18,22,10,Saturday,Weekend,Dinner,104,Veggie Burger,American,10.5,5.25
1,2929,2023-02-18,18:22:28,18,2,2023,18,22,28,Saturday,Weekend,Dinner,121,Cheese Quesadillas,Mexican,10.5,5.25
1,2930,2023-02-18,18:39:01,18,2,2023,18,39,1,Saturday,Weekend,Dinner,104,Veggie Burger,American,10.5,5.25
2,2930,2023-02-18,18:39:01,18,2,2023,18,39,1,Saturday,Weekend,Dinner,108,Tofu Pad Thai,Asian,14.5,7.25
3,2930,2023-02-18,18:39:01,18,2,2023,18,39,1,Saturday,Weekend,Dinner,119,Chicken Torta,Mexican,11.95,5.975
