order_id,order_details_id,item_id,quantity,order_date_id,order_date,order_date_day,order_date_month,order_date_year,order_date_week,order_date_quarter,order_time_id,order_time,order_time_hour,order_time_minute,order_time_second,order_time_am_pm,order_date_day_name,order_date_weekflag,order_eat_time
2737,2,131,1,20230215,2023-02-15,15,2,2023,7,1,151905,15:19:05,15,19,5,PM,Wednesday,Weekday,Afternoon Snack
2738,1,102,1,20230215,2023-02-15,15,2,2023,7,1,155757,15:57:57,15,57,57,PM,Wednesday,Weekday,Afternoon Snack
2739,1,105,1,20230215,2023-02-15,15,2,2023,7,1,162916,16:29:16,16,29,16,PM,Wednesday,Weekday,Afternoon Snack
2740,1,103,1,20230215,2023-02-15,15,2,2023,7,1,163241,16:32:41,16,32,41,PM,Wednesday,Weekday,Afternoon Snack
2740,2,120,1,20230215,2023-02-15,15,2,2023,7,1,163241,16:32:41,16,32,41,PM,Wednesday,Weekday,Afternoon Snack
2741,1,113,2,20230215,2023-02-15,15,2,2023,7,1,163902,16:39:02,16,39,2,PM,Wednesday,Weekday,Afternoon Snack
2742,1,106,1,20230215,2023-02-15,15,2,2023,7,1,165156,16:51:56,16,51,56,PM,Wednesday,Weekday,Afternoon Snack
2742,2,130,1,20230215,2023-02-15,15,2,2023,7,1,165156,16:51:56,16,51,56,PM,Wednesday,Weekday,Afternoon Snack
2743,1,108,1,20230215,2023-02-15,15,2,2023,7,1,165436,16:54:36,16,54,36,PM,Wednesday,Weekday,Afternoon Snack
2744,1,127,1,20230215,2023-02-15,15,2,2023,7,1,170146,17:01:46,17,1,46,PM,Wednesday,Weekday,Afternoon Snack
2744,2,131,1,20230215,2023-02-15,15,2,2023,7,1,170146,17:01:46,17,1,46,PM,Wednesday,Weekday,Afternoon Snack
2745,1,113,1,20230215,2023-02-15,15,2,2023,7,1,170731,17:07:31,17,7,31,PM,Wednesday,Weekday,Afternoon Snack
2746,1,102,1,20230215,2023-02-15,15,2,2023,7,1,171049,17:10:49,17,10,49,PM,Wednesday,Weekday,Afternoon Snack
2746,2,119,2,20230215,2023-02-15,15,2,2023,7,1,171049,17:10:49,17,10,49,PM,Wednesday,Weekday,Afternoon Snack
2747,1,105,1,20230215,2023-02-15,15,2,2023,7,1,171627,17:16:27,17,16,27,PM,Wednesday,Weekday,Afternoon Snack
2747,2,129,1,20230215,2023-02-15,15,2,2023,7,1,171627,17:16:27,17,16,27,PM,Wednesday,Weekday,Afternoon Snack
2748,1,104,1,20230215,2023-02-15,15,2,2023,7,1,172112,17:21:12,17,21,12,PM,Wednesday,Weekday,Afternoon Snack
2749,1,104,1,20230215,2023-02-15,15,2,2023,7,1,172137,17:21:37,17,21,37,PM,Wednesday,Weekday,Afternoon Snack
2749,2,107,1,20230215,2023-02-15,15,2,2023,7,1,172137,17:21:37,17,21,37,PM,Wednesday,Weekday,Afternoon Snack
2750,1,105,1,20230215,2023-02-15,15,2,2023,7,1,172604,17:26:04,17,26,4,PM,Wednesday,Weekday,Afternoon Snack
2750,2,109,2,20230215,2023-02-15,15,2,2023,7,1,172604,17:26:04,17,26,4,PM,Wednesday,Weekday,Afternoon Snack
2750,3,127,1,20230215,2023-02-15,15,2,2023,7,1,172604,17:26:04,17,26,4,PM,Wednesday,Weekday,Afternoon Snack
2751,1,111,1,20230215,2023-02-15,15,2,2023,7,1,172816,17:28:16,17,28,16,PM,Wednesday,Weekday,Afternoon Snack
2752,1,112,1,20230215,2023-02-15,15,2,2023,7,1,172920,17:29:20,17,29,20,PM,Wednesday,Weekday,Afternoon Snack
2752,2,113,1,20230215,2023-02-15,15,2,2023,7,1,172920,17:29:20,17,29,20,PM,Wednesday,Weekday,Afternoon Snack
2752,3,118,1,20230215,2023-02-15,15,2,2023,7,1,172920,17:29:20,17,29,20,PM,Wednesday,Weekday,Afternoon Snack
2752,4,124,1,20230215,2023-02-15,15,2,2023,7,1,172920,17:29:20,17,29,20,PM,Wednesday,Weekday,Afternoon Snack
2753,1,117,1,20230215,2023-02-15,15,2,2023,7,1,173435,17:34:35,17,34,35,PM,Wednesday,Weekday,Afternoon Snack
2753,2,125,1,20230215,2023-02-15,15,2,2023,7,1,173435,17:34:35,17,34,35,PM,Wednesday,Weekday,Afternoon Snack
2753,3,132,1,20230215,2023-02-15,15,2,2023,7,1,173435,17:34:35,17,34,35,PM,Wednesday,Weekday,Afternoon Snack
2754,1,108,1,20230215,2023-02-15,15,2,2023,7,1,174241,17:42:41,17,42,41,PM,Wednesday,Weekday,Afternoon Snack
2754,2,115,1,20230215,2023-02-15,15,2,2023,7,1,174241,17:42:41,17,42,41,PM,Wednesday,Weekday,Afternoon Snack
2754,3,129,1,20230215,2023-02-15,15,2,2023,7,1,174241,17:42:41,17,42,41,PM,Wednesday,Weekday,Afternoon Snack
2755,1,102,1,20230215,2023-02-15,15,2,2023,7,1,174917,17:49:17,17,49,17,PM,Wednesday,Weekday,Afternoon Snack
2755,2,105,1,20230215,2023-02-15,15,2,2023,7,1,174917,17:49:17,17,49,17,PM,Wednesday,Weekday,Afternoon Snack
2755,3,111,1,20230215,2023-02-15,15,2,2023,7,1,174917,17:49:17,17,49,17,PM,Wednesday,Weekday,Afternoon Snack
2756,1,101,1,20230215,2023-02-15,15,2,2023,7,1,175018,17:50:18,17,50,18,PM,Wednesday,Weekday,Afternoon Snack
2756,2,102,1,20230215,2023-02-15,15,2,2023,7,1,175018,17:50:18,17,50,18,PM,Wednesday,Weekday,Afternoon Snack
2757,1,107,1,20230215,2023-02-15,15,2,2023,7,1,175140,17:51:40,17,51,40,PM,Wednesday,Weekday,Afternoon Snack
2758,1,104,1,20230215,2023-02-15,15,2,2023,7,1,175847,17:58:47,17,58,47,PM,Wednesday,Weekday,Afternoon Snack
2758,2,106,1,20230215,2023-02-15,15,2,2023,7,1,175847,17:58:47,17,58,47,PM,Wednesday,Weekday,Afternoon Snack
2759,1,102,1,20230215,2023-02-15,15,2,2023,7,1,180436,18:04:36,18,4,36,PM,Wednesday,Weekday,Dinner
2759,2,106,1,20230215,2023-02-15,15,2,2023,7,1,180436,18:04:36,18,4,36,PM,Wednesday,Weekday,Dinner
2759,3,113,1,20230215,2023-02-15,15,2,2023,7,1,180436,18:04:36,18,4,36,PM,Wednesday,Weekday,Dinner
2760,1,132,1,20230215,2023-02-15,15,2,2023,7,1,185004,18:50:04,18,50,4,PM,Wednesday,Weekday,Dinner
2761,1,105,1,20230215,2023-02-15,15,2,2023,7,1,185006,18:50:06,18,50,6,PM,Wednesday,Weekday,Dinner
2761,2,106,1,20230215,2023-02-15,15,2,2023,7,1,185006,18:50:06,18,50,6,PM,Wednesday,Weekday,Dinner
2761,3,124,1,20230215,2023-02-15,15,2,2023,7,1,185006,18:50:06,18,50,6,PM,Wednesday,Weekday,Dinner
2761,4,131,1,20230215,2023-02-15,15,2,2023,7,1,185006,18:50:06,18,50,6,PM,Wednesday,Weekday,Dinner
2762,1,131,1,20230215,2023-02-15,15,2,2023,7,1,185443,18:54:43,18,54,43,PM,Wednesday,Weekday,Dinner
2763,1,108,1,20230215,2023-02-15,15,2,2023,7,1,185826,18:58:26,18,58,26,PM,Wednesday,Weekday,Dinner
2763,2,120,1,20230215,2023-02-15,15,2,2023,7,1,185826,18:58:26,18,58,26,PM,Wednesday,Weekday,Dinner
2764,1,107,1,20230215,2023-02-15,15,2,2023,7,1,191607,19:16:07,19,16,7,PM,Wednesday,Weekday,Dinner
2765,1,122,1,20230215,2023-02-15,15,2,2023,7,1,192859,19:28:59,19,28,59,PM,Wednesday,Weekday,Dinner
2765,2,124,1,20230215,2023-02-15,15,2,2023,7,1,192859,19:28:59,19,28,59,PM,Wednesday,Weekday,Dinner
2766,1,118,1,20230215,2023-02-15,15,2,2023,7,1,193007,19:30:07,19,30,7,PM,Wednesday,Weekday,Dinner
2766,2,120,1,20230215,2023-02-15,15,2,2023,7,1,193007,19:30:07,19,30,7,PM,Wednesday,Weekday,Dinner
2766,3,125,1,20230215,2023-02-15,15,2,2023,7,1,193007,19:30:07,19,30,7,PM,Wednesday,Weekday,Dinner
2767,1,105,1,20230215,2023-02-15,15,2,2023,7,1,194533,19:45:33,19,45,33,PM,Wednesday,Weekday,Dinner
2767,2,120,1,20230215,2023-02-15,15,2,2023,7,1,194533,19:45:33,19,45,33,PM,Wednesday,Weekday,Dinner
2767,3,132,1,20230215,2023-02-15,15,2,2023,7,1,194533,19:45:33,19,45,33,PM,Wednesday,Weekday,Dinner
2768,1,112,1,20230215,2023-02-15,15,2,2023,7,1,195922,19:59:22,19,59,22,PM,Wednesday,Weekday,Dinner
2769,1,110,1,20230215,2023-02-15,15,2,2023,7,1,201422,20:14:22,20,14,22,PM,Wednesday,Weekday,Evening Snack
2769,2,128,1,20230215,2023-02-15,15,2,2023,7,1,201422,20:14:22,20,14,22,PM,Wednesday,Weekday,Evening Snack
2770,1,105,1,20230215,2023-02-15,15,2,2023,7,1,204138,20:41:38,20,41,38,PM,Wednesday,Weekday,Evening Snack
2770,2,120,2,20230215,2023-02-15,15,2,2023,7,1,204138,20:41:38,20,41,38,PM,Wednesday,Weekday,Evening Snack
2771,1,119,1,20230215,2023-02-15,15,2,2023,7,1,205446,20:54:46,20,54,46,PM,Wednesday,Weekday,Evening Snack
2772,1,101,1,20230215,2023-02-15,15,2,2023,7,1,210221,21:02:21,21,2,21,PM,Wednesday,Weekday,Evening Snack
2772,2,111,1,20230215,2023-02-15,15,2,2023,7,1,210221,21:02:21,21,2,21,PM,Wednesday,Weekday,Evening Snack
2772,3,113,1,20230215,2023-02-15,15,2,2023,7,1,210221,21:02:21,21,2,21,PM,Wednesday,Weekday,Evening Snack
2772,4,117,1,20230215,2023-02-15,15,2,2023,7,1,210221,21:02:21,21,2,21,PM,Wednesday,Weekday,Evening Snack
2773,1,126,2,20230215,2023-02-15,15,2,2023,7,1,210235,21:02:35,21,2,35,PM,Wednesday,Weekday,Evening Snack
2773,2,128,1,20230215,2023-02-15,15,2,2023,7,1,210235,21:02:35,21,2,35,PM,Wednesday,Weekday,Evening Snack
2773,3,131,1,20230215,2023-02-15,15,2,2023,7,1,210235,21:02:35,21,2,35,PM,Wednesday,Weekday,Evening Snack
2774,1,101,1,20230215,2023-02-15,15,2,2023,7,1,210244,21:02:44,21,2,44,PM,Wednesday,Weekday,Evening Snack
2774,2,108,1,20230215,2023-02-15,15,2,2023,7,1,210244,21:02:44,21,2,44,PM,Wednesday,Weekday,Evening Snack
2774,3,124,1,20230215,2023-02-15,15,2,2023,7,1,210244,21:02:44,21,2,44,PM,Wednesday,Weekday,Evening Snack
2774,4,132,1,20230215,2023-02-15,15,2,2023,7,1,210244,21:02:44,21,2,44,PM,Wednesday,Weekday,Evening Snack
2775,1,108,1,20230215,2023-02-15,15,2,2023,7,1,214407,21:44:07,21,44,7,PM,Wednesday,Weekday,Evening Snack
2776,1,103,1,20230215,2023-02-15,15,2,2023,7,1,214418,21:44:18,21,44,18,PM,Wednesday,Weekday,Evening Snack
2776,2,132,1,20230215,2023-02-15,15,2,2023,7,1,214418,21:44:18,21,44,18,PM,Wednesday,Weekday,Evening Snack
2777,1,127,1,20230215,2023-02-15,15,2,2023,7,1,215636,21:56:36,21,56,36,PM,Wednesday,Weekday,Evening Snack
2778,1,126,1,20230216,2023-02-16,16,2,2023,7,1,112037,11:20:37,11,20,37,AM,Thursday,Weekday,Brunch
2779,1,108,1,20230216,2023-02-16,16,2,2023,7,1,113556,11:35:56,11,35,56,AM,Thursday,Weekday,Brunch
2779,2,125,1,20230216,2023-02-16,16,2,2023,7,1,113556,11:35:56,11,35,56,AM,Thursday,Weekday,Brunch
2780,1,128,1,20230216,2023-02-16,16,2,2023,7,1,114028,11:40:28,11,40,28,AM,Thursday,Weekday,Brunch
2781,1,106,3,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2781,2,107,1,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2781,3,109,1,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2781,4,112,1,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2781,5,113,2,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2781,6,117,1,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2781,7,132,1,20230216,2023-02-16,16,2,2023,7,1,114704,11:47:04,11,47,4,AM,Thursday,Weekday,Brunch
2782,1,105,1,20230216,2023-02-16,16,2,2023,7,1,115857,11:58:57,11,58,57,AM,Thursday,Weekday,Brunch
2783,1,105,1,20230216,2023-02-16,16,2,2023,7,1,120214,12:02:14,12,2,14,PM,Thursday,Weekday,Lunch
2783,2,130,1,20230216,2023-02-16,16,2,2023,7,1,120214,12:02:14,12,2,14,PM,Thursday,Weekday,Lunch
2784,1,112,1,20230216,2023-02-16,16,2,2023,7,1,121621,12:16:21,12,16,21,PM,Thursday,Weekday,Lunch
2784,2,119,1,20230216,2023-02-16,16,2,2023,7,1,121621,12:16:21,12,16,21,PM,Thursday,Weekday,Lunch
2784,3,132,1,20230216,2023-02-16,16,2,2023,7,1,121621,12:16:21,12,16,21,PM,Thursday,Weekday,Lunch
2785,1,119,1,20230216,2023-02-16,16,2,2023,7,1,121718,12:17:18,12,17,18,PM,Thursday,Weekday,Lunch
2786,1,103,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,2,104,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,3,109,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,4,111,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,5,117,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,6,123,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,7,124,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,8,125,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2786,9,129,1,20230216,2023-02-16,16,2,2023,7,1,121819,12:18:19,12,18,19,PM,Thursday,Weekday,Lunch
2787,1,112,1,20230216,2023-02-16,16,2,2023,7,1,122323,12:23:23,12,23,23,PM,Thursday,Weekday,Lunch
2787,2,113,1,20230216,2023-02-16,16,2,2023,7,1,122323,12:23:23,12,23,23,PM,Thursday,Weekday,Lunch
2788,1,102,1,20230216,2023-02-16,16,2,2023,7,1,123937,12:39:37,12,39,37,PM,Thursday,Weekday,Lunch
2788,2,108,1,20230216,2023-02-16,16,2,2023,7,1,123937,12:39:37,12,39,37,PM,Thursday,Weekday,Lunch
2788,3,117,1,20230216,2023-02-16,16,2,2023,7,1,123937,12:39:37,12,39,37,PM,Thursday,Weekday,Lunch
2789,1,108,1,20230216,2023-02-16,16,2,2023,7,1,124050,12:40:50,12,40,50,PM,Thursday,Weekday,Lunch
2789,2,110,1,20230216,2023-02-16,16,2,2023,7,1,124050,12:40:50,12,40,50,PM,Thursday,Weekday,Lunch
2789,3,120,1,20230216,2023-02-16,16,2,2023,7,1,124050,12:40:50,12,40,50,PM,Thursday,Weekday,Lunch
2790,1,102,1,20230216,2023-02-16,16,2,2023,7,1,124647,12:46:47,12,46,47,PM,Thursday,Weekday,Lunch
2791,1,109,1,20230216,2023-02-16,16,2,2023,7,1,125324,12:53:24,12,53,24,PM,Thursday,Weekday,Lunch
2792,1,132,1,20230216,2023-02-16,16,2,2023,7,1,125607,12:56:07,12,56,7,PM,Thursday,Weekday,Lunch
2793,1,103,1,20230216,2023-02-16,16,2,2023,7,1,131248,13:12:48,13,12,48,PM,Thursday,Weekday,Lunch
2793,2,119,1,20230216,2023-02-16,16,2,2023,7,1,131248,13:12:48,13,12,48,PM,Thursday,Weekday,Lunch
2793,3,125,1,20230216,2023-02-16,16,2,2023,7,1,131248,13:12:48,13,12,48,PM,Thursday,Weekday,Lunch
2794,1,110,1,20230216,2023-02-16,16,2,2023,7,1,131319,13:13:19,13,13,19,PM,Thursday,Weekday,Lunch
2794,2,111,1,20230216,2023-02-16,16,2,2023,7,1,131319,13:13:19,13,13,19,PM,Thursday,Weekday,Lunch
2794,3,116,1,20230216,2023-02-16,16,2,2023,7,1,131319,13:13:19,13,13,19,PM,Thursday,Weekday,Lunch
2794,4,124,1,20230216,2023-02-16,16,2,2023,7,1,131319,13:13:19,13,13,19,PM,Thursday,Weekday,Lunch
2795,1,109,1,20230216,2023-02-16,16,2,2023,7,1,134429,13:44:29,13,44,29,PM,Thursday,Weekday,Lunch
2796,1,127,1,20230216,2023-02-16,16,2,2023,7,1,141705,14:17:05,14,17,5,PM,Thursday,Weekday,Afternoon Snack
2797,1,132,1,20230216,2023-02-16,16,2,2023,7,1,141946,14:19:46,14,19,46,PM,Thursday,Weekday,Afternoon Snack
2798,1,103,1,20230216,2023-02-16,16,2,2023,7,1,143907,14:39:07,14,39,7,PM,Thursday,Weekday,Afternoon Snack
2798,2,105,1,20230216,2023-02-16,16,2,2023,7,1,143907,14:39:07,14,39,7,PM,Thursday,Weekday,Afternoon Snack
2798,3,110,1,20230216,2023-02-16,16,2,2023,7,1,143907,14:39:07,14,39,7,PM,Thursday,Weekday,Afternoon Snack
2798,4,122,1,20230216,2023-02-16,16,2,2023,7,1,143907,14:39:07,14,39,7,PM,Thursday,Weekday,Afternoon Snack
2799,1,109,1,20230216,2023-02-16,16,2,2023,7,1,144720,14:47:20,14,47,20,PM,Thursday,Weekday,Afternoon Snack
2800,1,103,1,20230216,2023-02-16,16,2,2023,7,1,154610,15:46:10,15,46,10,PM,Thursday,Weekday,Afternoon Snack
2800,2,121,1,20230216,2023-02-16,16,2,2023,7,1,154610,15:46:10,15,46,10,PM,Thursday,Weekday,Afternoon Snack
2801,1,105,1,20230216,2023-02-16,16,2,2023,7,1,155806,15:58:06,15,58,6,PM,Thursday,Weekday,Afternoon Snack
2801,2,113,1,20230216,2023-02-16,16,2,2023,7,1,155806,15:58:06,15,58,6,PM,Thursday,Weekday,Afternoon Snack
2802,1,101,1,20230216,2023-02-16,16,2,2023,7,1,160131,16:01:31,16,1,31,PM,Thursday,Weekday,Afternoon Snack
2802,2,109,1,20230216,2023-02-16,16,2,2023,7,1,160131,16:01:31,16,1,31,PM,Thursday,Weekday,Afternoon Snack
2803,1,112,1,20230216,2023-02-16,16,2,2023,7,1,162334,16:23:34,16,23,34,PM,Thursday,Weekday,Afternoon Snack
2803,2,121,1,20230216,2023-02-16,16,2,2023,7,1,162334,16:23:34,16,23,34,PM,Thursday,Weekday,Afternoon Snack
2804,1,106,1,20230216,2023-02-16,16,2,2023,7,1,164353,16:43:53,16,43,53,PM,Thursday,Weekday,Afternoon Snack
2804,2,131,1,20230216,2023-02-16,16,2,2023,7,1,164353,16:43:53,16,43,53,PM,Thursday,Weekday,Afternoon Snack
2805,1,109,1,20230216,2023-02-16,16,2,2023,7,1,165714,16:57:14,16,57,14,PM,Thursday,Weekday,Afternoon Snack
2805,2,111,1,20230216,2023-02-16,16,2,2023,7,1,165714,16:57:14,16,57,14,PM,Thursday,Weekday,Afternoon Snack
2805,3,125,1,20230216,2023-02-16,16,2,2023,7,1,165714,16:57:14,16,57,14,PM,Thursday,Weekday,Afternoon Snack
2806,1,113,1,20230216,2023-02-16,16,2,2023,7,1,171237,17:12:37,17,12,37,PM,Thursday,Weekday,Afternoon Snack
2807,1,106,1,20230216,2023-02-16,16,2,2023,7,1,171302,17:13:02,17,13,2,PM,Thursday,Weekday,Afternoon Snack
2807,2,109,1,20230216,2023-02-16,16,2,2023,7,1,171302,17:13:02,17,13,2,PM,Thursday,Weekday,Afternoon Snack
2808,1,111,1,20230216,2023-02-16,16,2,2023,7,1,172714,17:27:14,17,27,14,PM,Thursday,Weekday,Afternoon Snack
2808,2,120,1,20230216,2023-02-16,16,2,2023,7,1,172714,17:27:14,17,27,14,PM,Thursday,Weekday,Afternoon Snack
2808,3,128,1,20230216,2023-02-16,16,2,2023,7,1,172714,17:27:14,17,27,14,PM,Thursday,Weekday,Afternoon Snack
2809,1,102,1,20230216,2023-02-16,16,2,2023,7,1,174725,17:47:25,17,47,25,PM,Thursday,Weekday,Afternoon Snack
2810,1,111,1,20230216,2023-02-16,16,2,2023,7,1,175400,17:54:00,17,54,0,PM,Thursday,Weekday,Afternoon Snack
2810,2,124,1,20230216,2023-02-16,16,2,2023,7,1,175400,17:54:00,17,54,0,PM,Thursday,Weekday,Afternoon Snack
2811,1,111,1,20230216,2023-02-16,16,2,2023,7,1,180329,18:03:29,18,3,29,PM,Thursday,Weekday,Dinner
2811,2,119,1,20230216,2023-02-16,16,2,2023,7,1,180329,18:03:29,18,3,29,PM,Thursday,Weekday,Dinner
2811,3,120,1,20230216,2023-02-16,16,2,2023,7,1,180329,18:03:29,18,3,29,PM,Thursday,Weekday,Dinner
2811,4,128,1,20230216,2023-02-16,16,2,2023,7,1,180329,18:03:29,18,3,29,PM,Thursday,Weekday,Dinner
2812,1,105,1,20230216,2023-02-16,16,2,2023,7,1,181300,18:13:00,18,13,0,PM,Thursday,Weekday,Dinner
2812,2,119,1,20230216,2023-02-16,16,2,2023,7,1,181300,18:13:00,18,13,0,PM,Thursday,Weekday,Dinner
2812,3,131,1,20230216,2023-02-16,16,2,2023,7,1,181300,18:13:00,18,13,0,PM,Thursday,Weekday,Dinner
2813,1,114,1,20230216,2023-02-16,16,2,2023,7,1,181502,18:15:02,18,15,2,PM,Thursday,Weekday,Dinner
2813,2,117,1,20230216,2023-02-16,16,2,2023,7,1,181502,18:15:02,18,15,2,PM,Thursday,Weekday,Dinner
2813,3,128,1,20230216,2023-02-16,16,2,2023,7,1,181502,18:15:02,18,15,2,PM,Thursday,Weekday,Dinner
2814,1,106,1,20230216,2023-02-16,16,2,2023,7,1,182106,18:21:06,18,21,6,PM,Thursday,Weekday,Dinner
2815,1,106,1,20230216,2023-02-16,16,2,2023,7,1,182117,18:21:17,18,21,17,PM,Thursday,Weekday,Dinner
2815,2,107,1,20230216,2023-02-16,16,2,2023,7,1,182117,18:21:17,18,21,17,PM,Thursday,Weekday,Dinner
2815,3,108,1,20230216,2023-02-16,16,2,2023,7,1,182117,18:21:17,18,21,17,PM,Thursday,Weekday,Dinner
2816,1,101,1,20230216,2023-02-16,16,2,2023,7,1,182137,18:21:37,18,21,37,PM,Thursday,Weekday,Dinner
2816,2,107,1,20230216,2023-02-16,16,2,2023,7,1,182137,18:21:37,18,21,37,PM,Thursday,Weekday,Dinner
2817,1,122,1,20230216,2023-02-16,16,2,2023,7,1,183705,18:37:05,18,37,5,PM,Thursday,Weekday,Dinner
2817,2,126,1,20230216,2023-02-16,16,2,2023,7,1,183705,18:37:05,18,37,5,PM,Thursday,Weekday,Dinner
2818,1,107,1,20230216,2023-02-16,16,2,2023,7,1,184009,18:40:09,18,40,9,PM,Thursday,Weekday,Dinner
2818,2,118,1,20230216,2023-02-16,16,2,2023,7,1,184009,18:40:09,18,40,9,PM,Thursday,Weekday,Dinner
2818,3,120,1,20230216,2023-02-16,16,2,2023,7,1,184009,18:40:09,18,40,9,PM,Thursday,Weekday,Dinner
2819,1,106,1,20230216,2023-02-16,16,2,2023,7,1,192651,19:26:51,19,26,51,PM,Thursday,Weekday,Dinner
2819,2,109,1,20230216,2023-02-16,16,2,2023,7,1,192651,19:26:51,19,26,51,PM,Thursday,Weekday,Dinner
2820,1,111,1,20230216,2023-02-16,16,2,2023,7,1,193517,19:35:17,19,35,17,PM,Thursday,Weekday,Dinner
2821,1,117,1,20230216,2023-02-16,16,2,2023,7,1,193528,19:35:28,19,35,28,PM,Thursday,Weekday,Dinner
2822,1,113,1,20230216,2023-02-16,16,2,2023,7,1,193708,19:37:08,19,37,8,PM,Thursday,Weekday,Dinner
2823,1,104,1,20230216,2023-02-16,16,2,2023,7,1,195349,19:53:49,19,53,49,PM,Thursday,Weekday,Dinner
2823,2,131,1,20230216,2023-02-16,16,2,2023,7,1,195349,19:53:49,19,53,49,PM,Thursday,Weekday,Dinner
2824,1,103,1,20230216,2023-02-16,16,2,2023,7,1,195528,19:55:28,19,55,28,PM,Thursday,Weekday,Dinner
2824,2,111,1,20230216,2023-02-16,16,2,2023,7,1,195528,19:55:28,19,55,28,PM,Thursday,Weekday,Dinner
2824,3,121,1,20230216,2023-02-16,16,2,2023,7,1,195528,19:55:28,19,55,28,PM,Thursday,Weekday,Dinner
2824,4,124,1,20230216,2023-02-16,16,2,2023,7,1,195528,19:55:28,19,55,28,PM,Thursday,Weekday,Dinner
2825,1,106,1,20230216,2023-02-16,16,2,2023,7,1,204623,20:46:23,20,46,23,PM,Thursday,Weekday,Evening Snack
2825,2,109,1,20230216,2023-02-16,16,2,2023,7,1,204623,20:46:23,20,46,23,PM,Thursday,Weekday,Evening Snack
2825,3,110,1,20230216,2023-02-16,16,2,2023,7,1,204623,20:46:23,20,46,23,PM,Thursday,Weekday,Evening Snack
2825,4,128,1,20230216,2023-02-16,16,2,2023,7,1,204623,20:46:23,20,46,23,PM,Thursday,Weekday,Evening Snack
2826,1,106,1,20230216,2023-02-16,16,2,2023,7,1,224027,22:40:27,22,40,27,PM,Thursday,Weekday,Evening Snack
2826,2,109,1,20230216,2023-02-16,16,2,2023,7,1,224027,22:40:27,22,40,27,PM,Thursday,Weekday,Evening Snack
2827,1,113,1,20230217,2023-02-17,17,2,2023,7,1,112402,11:24:02,11,24,2,AM,Friday,Weekday,Brunch
2827,2,121,1,20230217,2023-02-17,17,2,2023,7,1,112402,11:24:02,11,24,2,AM,Friday,Weekday,Brunch
2828,1,129,1,20230217,2023-02-17,17,2,2023,7,1,112613,11:26:13,11,26,13,AM,Friday,Weekday,Brunch
2829,1,102,1,20230217,2023-02-17,17,2,2023,7,1,114117,11:41:17,11,41,17,AM,Friday,Weekday,Brunch
2829,2,104,1,20230217,2023-02-17,17,2,2023,7,1,114117,11:41:17,11,41,17,AM,Friday,Weekday,Brunch
2829,3,122,1,20230217,2023-02-17,17,2,2023,7,1,114117,11:41:17,11,41,17,AM,Friday,Weekday,Brunch
2830,1,101,1,20230217,2023-02-17,17,2,2023,7,1,115154,11:51:54,11,51,54,AM,Friday,Weekday,Brunch
2831,1,105,1,20230217,2023-02-17,17,2,2023,7,1,120102,12:01:02,12,1,2,PM,Friday,Weekday,Lunch
2831,2,106,1,20230217,2023-02-17,17,2,2023,7,1,120102,12:01:02,12,1,2,PM,Friday,Weekday,Lunch
2831,3,108,1,20230217,2023-02-17,17,2,2023,7,1,120102,12:01:02,12,1,2,PM,Friday,Weekday,Lunch
2831,4,110,1,20230217,2023-02-17,17,2,2023,7,1,120102,12:01:02,12,1,2,PM,Friday,Weekday,Lunch
2832,1,102,1,20230217,2023-02-17,17,2,2023,7,1,120510,12:05:10,12,5,10,PM,Friday,Weekday,Lunch
2833,1,107,1,20230217,2023-02-17,17,2,2023,7,1,123355,12:33:55,12,33,55,PM,Friday,Weekday,Lunch
2834,1,101,1,20230217,2023-02-17,17,2,2023,7,1,124307,12:43:07,12,43,7,PM,Friday,Weekday,Lunch
2835,1,108,1,20230217,2023-02-17,17,2,2023,7,1,125350,12:53:50,12,53,50,PM,Friday,Weekday,Lunch
